Type,Case-1_Image,Case-1_Mask,Case-1_diagnostics_Versions_PyRadiomics,Case-1_diagnostics_Versions_Numpy,Case-1_diagnostics_Versions_SimpleITK,Case-1_diagnostics_Versions_PyWavelet,Case-1_diagnostics_Versions_Python,Case-1_diagnostics_Configuration_Settings,Case-1_diagnostics_Configuration_EnabledImageTypes,Case-1_diagnostics_Image-original_Hash,Case-1_diagnostics_Image-original_Spacing,Case-1_diagnostics_Image-original_Size,Case-1_diagnostics_Image-original_Mean,Case-1_diagnostics_Image-original_Minimum,Case-1_diagnostics_Image-original_Maximum,Case-1_diagnostics_Mask-original_Hash,Case-1_diagnostics_Mask-original_Spacing,Case-1_diagnostics_Mask-original_Size,Case-1_diagnostics_Mask-original_BoundingBox,Case-1_diagnostics_Mask-original_VoxelNum,Case-1_diagnostics_Mask-original_VolumeNum,Case-1_diagnostics_Mask-original_CenterOfMassIndex,Case-1_diagnostics_Mask-original_CenterOfMass,Case-1_original_shape_VoxelVolume,Case-1_original_shape_Maximum3DDiameter,Case-1_original_shape_MeshVolume,Case-1_original_shape_MajorAxisLength,Case-1_original_shape_Sphericity,Case-1_original_shape_LeastAxisLength,Case-1_original_shape_Elongation,Case-1_original_shape_SurfaceVolumeRatio,Case-1_original_shape_Maximum2DDiameterSlice,Case-1_original_shape_Flatness,Case-1_original_shape_SurfaceArea,Case-1_original_shape_MinorAxisLength,Case-1_original_shape_Maximum2DDiameterColumn,Case-1_original_shape_Maximum2DDiameterRow,Case-1_original_gldm_GrayLevelVariance,Case-1_original_gldm_HighGrayLevelEmphasis,Case-1_original_gldm_DependenceEntropy,Case-1_original_gldm_DependenceNonUniformity,Case-1_original_gldm_GrayLevelNonUniformity,Case-1_original_gldm_SmallDependenceEmphasis,Case-1_original_gldm_SmallDependenceHighGrayLevelEmphasis,Case-1_original_gldm_DependenceNonUniformityNormalized,Case-1_original_gldm_LargeDependenceEmphasis,Case-1_original_gldm_LargeDependenceLowGrayLevelEmphasis,Case-1_original_gldm_DependenceVariance,Case-1_original_gldm_LargeDependenceHighGrayLevelEmphasis,Case-1_original_gldm_SmallDependenceLowGrayLevelEmphasis,Case-1_original_gldm_LowGrayLevelEmphasis,Case-1_original_glcm_JointAverage,Case-1_original_glcm_SumAverage,Case-1_original_glcm_JointEntropy,Case-1_original_glcm_ClusterShade,Case-1_original_glcm_MaximumProbability,Case-1_original_glcm_Idmn,Case-1_original_glcm_JointEnergy,Case-1_original_glcm_Contrast,Case-1_original_glcm_DifferenceEntropy,Case-1_original_glcm_InverseVariance,Case-1_original_glcm_DifferenceVariance,Case-1_original_glcm_Idn,Case-1_original_glcm_Idm,Case-1_original_glcm_Correlation,Case-1_original_glcm_Autocorrelation,Case-1_original_glcm_SumEntropy,Case-1_original_glcm_MCC,Case-1_original_glcm_SumSquares,Case-1_original_glcm_ClusterProminence,Case-1_original_glcm_Imc2,Case-1_original_glcm_Imc1,Case-1_original_glcm_DifferenceAverage,Case-1_original_glcm_Id,Case-1_original_glcm_ClusterTendency,Case-1_original_firstorder_InterquartileRange,Case-1_original_firstorder_Skewness,Case-1_original_firstorder_Uniformity,Case-1_original_firstorder_Median,Case-1_original_firstorder_Energy,Case-1_original_firstorder_RobustMeanAbsoluteDeviation,Case-1_original_firstorder_MeanAbsoluteDeviation,Case-1_original_firstorder_TotalEnergy,Case-1_original_firstorder_Maximum,Case-1_original_firstorder_RootMeanSquared,Case-1_original_firstorder_90Percentile,Case-1_original_firstorder_Minimum,Case-1_original_firstorder_Entropy,Case-1_original_firstorder_Range,Case-1_original_firstorder_Variance,Case-1_original_firstorder_10Percentile,Case-1_original_firstorder_Kurtosis,Case-1_original_firstorder_Mean,Case-1_original_glrlm_ShortRunLowGrayLevelEmphasis,Case-1_original_glrlm_GrayLevelVariance,Case-1_original_glrlm_LowGrayLevelRunEmphasis,Case-1_original_glrlm_GrayLevelNonUniformityNormalized,Case-1_original_glrlm_RunVariance,Case-1_original_glrlm_GrayLevelNonUniformity,Case-1_original_glrlm_LongRunEmphasis,Case-1_original_glrlm_ShortRunHighGrayLevelEmphasis,Case-1_original_glrlm_RunLengthNonUniformity,Case-1_original_glrlm_ShortRunEmphasis,Case-1_original_glrlm_LongRunHighGrayLevelEmphasis,Case-1_original_glrlm_RunPercentage,Case-1_original_glrlm_LongRunLowGrayLevelEmphasis,Case-1_original_glrlm_RunEntropy,Case-1_original_glrlm_HighGrayLevelRunEmphasis,Case-1_original_glrlm_RunLengthNonUniformityNormalized,Case-1_original_glszm_GrayLevelVariance,Case-1_original_glszm_ZoneVariance,Case-1_original_glszm_GrayLevelNonUniformityNormalized,Case-1_original_glszm_SizeZoneNonUniformityNormalized,Case-1_original_glszm_SizeZoneNonUniformity,Case-1_original_glszm_GrayLevelNonUniformity,Case-1_original_glszm_LargeAreaEmphasis,Case-1_original_glszm_SmallAreaHighGrayLevelEmphasis,Case-1_original_glszm_ZonePercentage,Case-1_original_glszm_LargeAreaLowGrayLevelEmphasis,Case-1_original_glszm_LargeAreaHighGrayLevelEmphasis,Case-1_original_glszm_HighGrayLevelZoneEmphasis,Case-1_original_glszm_SmallAreaEmphasis,Case-1_original_glszm_LowGrayLevelZoneEmphasis,Case-1_original_glszm_ZoneEntropy,Case-1_original_glszm_SmallAreaLowGrayLevelEmphasis,Case-1_original_ngtdm_Coarseness,Case-1_original_ngtdm_Complexity,Case-1_original_ngtdm_Strength,Case-1_original_ngtdm_Contrast,Case-1_original_ngtdm_Busyness
1, /home/rajarshi/Desktop/jsrt_scr/img_nrrd/img_jsrt_1_0.nrrd, /home/rajarshi/Desktop/jsrt_scr/msk_nrrd/msk_jsrt_1_0.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12," {'distances': [1], 'additionalInfo': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 2, 'preCrop': False, 'resegmentRange': None, 'padDistance': 5}", {'Original': {}}, 6a521e1d2a632c26e53b83d2cc4b0edecfc1e68c," (1.0, 1.0, 1.0)"," (512, 512, 1)",0,0,0, ae65a9d1037f293fa6eb742238af8e64dc11ce82," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (45, 184, 0, 467, 317, 1)",120856,1," (297.3456344740849, 348.0770503739988, 0.0)"," (297.3456344740849, 348.0770503739988, 0.0)",120856,541.42127775,120406.583333,511.3427781843,0.0486299392249,0,0.604683413069453,2.01386484174,541.42127775,0,242482.584889,309.200496360899,467,298,0,1,0.128990510415554,117177.244803733,120856,0.012587370079419,0.012587370079419,0.96956083937689,80.3265042695439,80.3265042695439,0.135291364529019,80.3265042695439,0.012587370079419,1,1,2,-3.20342650381492E-16,0,1,1,1,0,-3.20342650381492E-16,0,0,1,1,1,1,-3.20342650381492E-16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058330945742061,0,1,1,14224.1775517217,680.5,63968.0680612196,0.058330945742061,31.0799450714385,0.058330945742061,63968.0680612196,0.005630667902297,63968.0680612196,5.61505394707437,1,0.048478419492807,0,0,1,1,1,1,14606172736,6.84642046944501E-11,8.27430992255246E-06,14606172736,14606172736,1,6.84642046944501E-11,1,-3.20342650381492E-16,6.84642046944501E-11,1000000,0,0,0,0
1, /home/rajarshi/Desktop/jsrt_scr/img_nrrd/img_jsrt_1_100.nrrd, /home/rajarshi/Desktop/jsrt_scr/msk_nrrd/msk_jsrt_1_100.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12," {'distances': [1], 'additionalInfo': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 2, 'preCrop': False, 'resegmentRange': None, 'padDistance': 5}", {'Original': {}}, 6a521e1d2a632c26e53b83d2cc4b0edecfc1e68c," (1.0, 1.0, 1.0)"," (512, 512, 1)",0,0,0, a9af1b5d27cf8bc639a6754c4ff2d887849dd77b," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (72, 75, 0, 440, 397, 1)",132296,1," (316.21061861280765, 296.8757029690996, 0.0)"," (316.21061861280765, 296.8757029690996, 0.0)",132296,551.202322201,131819.083333,502.425581344659,0.0471933068119,0,0.695242980903907,2.01346593425,551.202322201,0,265413.233776,349.307858856439,440,360,0,1,0.127530475529406,128366.271104191,132296,0.012582795353681,0.012582795353681,0.970295935660871,80.3457247384653,80.3457247384653,0.132129826569426,80.3457247384653,0.012582795353681,1,1,2,-3.20342650381492E-16,0,1,1,1,0,-3.20342650381492E-16,0,0,1,1,1,1,-3.20342650381492E-16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063039452575301,0,1,1,17190.0657282748,724.25,64032.5073594998,0.063039452575301,33.5892987817443,0.063039452575301,64032.5073594998,0.005474466348189,64032.5073594998,5.70839639631888,1,0.051807778188883,0,0,1,1,1,1,17502231616,5.71355711625843E-11,7.55880752252525E-06,17502231616,17502231616,1,5.71355711625843E-11,1,-3.20342650381492E-16,5.71355711625843E-11,1000000,0,0,0,0
1, /home/rajarshi/Desktop/jsrt_scr/img_nrrd/img_jsrt_1_102.nrrd, /home/rajarshi/Desktop/jsrt_scr/msk_nrrd/msk_jsrt_1_102.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12," {'distances': [1], 'additionalInfo': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 2, 'preCrop': False, 'resegmentRange': None, 'padDistance': 5}", {'Original': {}}, 6a521e1d2a632c26e53b83d2cc4b0edecfc1e68c," (1.0, 1.0, 1.0)"," (512, 512, 1)",0,0,0, e61ea7327d79292c9ab3460b2c255138a6071d54," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (61, 155, 0, 451, 325, 1)",123632,1," (303.6784327682154, 327.028827488029, 0.0)"," (303.6784327682154, 327.028827488029, 0.0)",123632,532.541078228,123213.833333,499.221145951852,0.0482886869663,0,0.651548523043426,2.01257576281,532.541078228,0,247977.174609,325.266800316976,451,307,0,1,0.117356484356295,120226.014300505,123632,0.012564609940776,0.012564609940776,0.972450613922809,80.3880225184418,80.3880225184418,0.123049896059106,80.3880225184418,0.012564609940776,1,1,2,-3.20342650381492E-16,0,1,1,1,0,-3.20342650381492E-16,0,0,1,1,1,1,-3.20342650381492E-16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043472851177009,0,1,1,12583.4078201939,632.5,69426.1573568497,0.043472851177009,27.2369146290897,0.043472851177009,69426.1573568497,0.005115989387861,69426.1573568497,5.72845445434878,1,0.051445030220292,0,0,1,1,1,1,15284871424,6.54241682680968E-11,8.08852077132134E-06,15284871424,15284871424,1,6.54241682680968E-11,1,-3.20342650381492E-16,6.54241682680968E-11,1000000,0,0,0,0
1, /home/rajarshi/Desktop/jsrt_scr/img_nrrd/img_jsrt_1_104.nrrd, /home/rajarshi/Desktop/jsrt_scr/msk_nrrd/msk_jsrt_1_104.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12," {'distances': [1], 'additionalInfo': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 2, 'preCrop': False, 'resegmentRange': None, 'padDistance': 5}", {'Original': {}}, 33f28def390bb6acadb1122ee0c4e25a8f08a554," (1.0, 1.0, 1.0)"," (512, 512, 1)",0.005897521972656,0,1, 57ae9fb225d18465a8808fe8c3789e09349197d6," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (104, 120, 0, 408, 336, 1)",101672,1," (330.2296797545047, 301.9939806436384, 0.0)"," (330.2296797545047, 301.9939806436384, 0.0)",101672,497.016096319,101247.666667,461.04821373077,0.0514778047763,0,0.63189177969213,2.01559109757,497.016096319,0,204073.895583,291.332576298214,408,296,0,1,0.143232676309816,98184.1699582973,101672,0.012619341378342,0.012619341378342,0.965695274591798,80.2421118892124,80.2421118892124,0.15235786100804,80.2421118892124,0.012619341378342,1,1,2,-3.20342650381492E-16,0,1,1,1,0,-3.20342650381492E-16,0,0,1,1,1,1,-3.20342650381492E-16,1,0,0,0,0,0,1,0,0,10.4100630026038,1,0,913,0,0.0177984379327,913,1,0.094762106321027,0,0,0,1,0.00889921896635,0,109.369411718181,0.008979856794398,0.062747758340461,0,1,1,13259.7499733206,644.5,48734.7234155786,0.062747758340461,31.1223201631082,0.062747758340461,48734.7234155786,0.006339011723975,48734.7234155786,5.56468861300858,1,0.052547317649873,0,0,1,1,1,1,10337195584,9.67380361408474E-11,9.83554961051224E-06,10337195584,10337195584,1,9.67380361408474E-11,1,-3.20342650381492E-16,9.67380361408474E-11,1000000,0,0,0,0
1, /home/rajarshi/Desktop/jsrt_scr/img_nrrd/img_jsrt_1_106.nrrd, /home/rajarshi/Desktop/jsrt_scr/msk_nrrd/msk_jsrt_1_106.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12," {'distances': [1], 'additionalInfo': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 2, 'preCrop': False, 'resegmentRange': None, 'padDistance': 5}", {'Original': {}}, c4f9f6892dba0f619d942fae8f02cbe24aa5957f," (1.0, 1.0, 1.0)"," (512, 512, 1)",7.62939453125E-06,0,1, b09e3257ef4812b923add3d053dfd9aac8e6b1c6," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (35, 64, 0, 477, 387, 1)",148632,1," (294.0471769201787, 265.37811507616124, 0.0)"," (294.0471769201787, 265.37811507616124, 0.0)",148632,572.294504604,148147.333333,534.02658126319,0.0454217276382,0,0.684192842061674,2.01212919652,572.294504604,0,298091.574787,365.377164370941,477,352,0,1,0.11487517391792,144666.781742828,148632,0.012557907898738,0.012557907898738,0.973321907414473,80.4092389256688,80.4092389256688,0.119044734754197,80.4092389256688,0.012557907898738,1,1,2,-3.20342650381492E-16,0,1,1,1,0,-3.20342650381492E-16,0,0,1,1,1,1,-3.20342650381492E-16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056656616156951,0,1,1,18165.0673221137,734.25,76026.2989394136,0.056656616156951,37.6425663222097,0.056656616156951,76026.2989394136,0.004940053285968,76026.2989394136,5.68950194639487,1,0.059685164288529,0,0,1,1,1,1,22091471424,4.52663374388728E-11,6.72802626621454E-06,22091471424,22091471424,1,4.52663374388728E-11,1,-3.20342650381492E-16,4.52663374388728E-11,1000000,0,0,0,0
1, /home/rajarshi/Desktop/jsrt_scr/img_nrrd/img_jsrt_1_108.nrrd, /home/rajarshi/Desktop/jsrt_scr/msk_nrrd/msk_jsrt_1_108.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12," {'distances': [1], 'additionalInfo': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 2, 'preCrop': False, 'resegmentRange': None, 'padDistance': 5}", {'Original': {}}, a85cf01e6b1c0aed5833cfa0502491c888596c7f," (1.0, 1.0, 1.0)"," (512, 512, 1)",0.007034301757813,0,1, df5110f092eee43d650ae69d0b006c66e8be1309," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (147, 157, 0, 365, 323, 1)",95216,1," (347.63560746093094, 326.90699042177783, 0.0)"," (347.63560746093094, 326.90699042177783, 0.0)",95216,444.235298012,94837.0833333,407.595900798857,0.0526323675148,0,0.75096044019948,2.01483037198,444.235298012,0,191080.63589,306.088397087413,365,307,0,1,0.13712716535412,92112.1953243152,95216,0.012606211540879,0.012606211540879,0.967402488282592,80.2787766761889,80.2787766761889,0.145292332842224,80.2787766761889,0.012606211540879,1,1,2,-3.20342650381492E-16,0,1,1,1,0,-3.20342650381492E-16,0,0,1,1,1,1,-3.20342650381492E-16,1,0,0,0,0,0,1,0,0,9.80782944189703,1,0,960,0,0.019961371081781,960,1,0.100410851518508,0,0,0,1,0.009980685540891,0,97.1935183613422,0.010082339102672,0.055451383199793,0,1,1,11189.091143742,574.5,49281.9778637312,0.055451383199793,24.7133818354677,0.055451383199793,49281.9778637312,0.006033649806755,49281.9778637312,5.56828711277092,1,0.04941295968202,0,0,1,1,1,1,9066086656,1.10301173807796E-10,1.05024365652831E-05,9066086656,9066086656,1,1.10301173807796E-10,1,-3.20342650381492E-16,1.10301173807796E-10,1000000,0,0,0,0
1, /home/rajarshi/Desktop/jsrt_scr/img_nrrd/img_jsrt_1_10.nrrd, /home/rajarshi/Desktop/jsrt_scr/msk_nrrd/msk_jsrt_1_10.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12," {'distances': [1], 'additionalInfo': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 2, 'preCrop': False, 'resegmentRange': None, 'padDistance': 5}", {'Original': {}}, 6a521e1d2a632c26e53b83d2cc4b0edecfc1e68c," (1.0, 1.0, 1.0)"," (512, 512, 1)",0,0,0, bf01d28718132b455d41e5249c78724ae279af34," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (120, 117, 0, 392, 339, 1)",96352,1," (333.11528561939554, 294.715335436732, 0.0)"," (333.11528561939554, 294.715335436732, 0.0)",96352,473.527190349,95962.1666667,442.175271476589,0.0524184075583,0,0.63841303718952,2.01511709018,473.527190349,0,193375.002061,282.29045803347,392,298,0,1,0.14098590762091,93134.1877283295,96352,0.01261234883182,0.01261234883182,0.966603575725771,80.2647168714713,80.2647168714713,0.148171503264048,80.2647168714713,0.01261234883182,1,1,2,-3.20342650381492E-16,0,1,1,1,0,-3.20342650381492E-16,0,0,1,1,1,1,-3.20342650381492E-16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053334749960886,0,1,1,11255.1471184756,592.75,47739.0023598688,0.053334749960886,21.0698964046462,0.053334749960886,47739.0023598688,0.006151922118897,47739.0023598688,5.63858518109765,1,0.038851687550675,0,0,1,1,1,1,9283707904,1.07715582000284E-10,1.03786117568914E-05,9283707904,9283707904,1,1.07715582000284E-10,1,-3.20342650381492E-16,1.07715582000284E-10,1000000,0,0,0,0
1, /home/rajarshi/Desktop/jsrt_scr/img_nrrd/img_jsrt_1_110.nrrd, /home/rajarshi/Desktop/jsrt_scr/msk_nrrd/msk_jsrt_1_110.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12," {'distances': [1], 'additionalInfo': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 2, 'preCrop': False, 'resegmentRange': None, 'padDistance': 5}", {'Original': {}}, 4e32398efcfa15b3eb4bacca796de000c39527f1," (1.0, 1.0, 1.0)"," (512, 512, 1)",0.006465911865234,0,1, 6def6ad3fbf31107bf50d093c5e772d637f2fa1d," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (80, 104, 0, 432, 368, 1)",130640,1," (318.7474892835273, 301.1866197183099, 0.0)"," (318.7474892835273, 301.1866197183099, 0.0)",130640,529.136088355,130181.666667,478.247416105754,0.0473995265748,0,0.750372118428809,2.01307603185,529.136088355,0,262065.592953,358.863526756379,432,357,0,1,0.122770486019916,126879.687630129,130640,0.012574024395684,0.012574024395684,0.971216224970366,80.3636252296387,80.3636252296387,0.12788861018289,80.3636252296387,0.012574024395684,1,1,2,-3.20342650381492E-16,0,1,1,1,0,-3.20342650381492E-16,0,0,1,1,1,1,-3.20342650381492E-16,1,0,0,0,0,0,1,0,0,10.9554268976573,1,0,1062,0,0.01612625197389,1062,1,0.090162131978264,0,0,0,1,0.008063125986945,0,121.021378509913,0.008129210042866,0.059998851110015,0,1,1,16745.8330251111,695,65555.8249775197,0.059998851110015,30.7353020540767,0.059998851110015,65555.8249775197,0.005319963257808,65555.8249775197,5.71256260227278,1,0.049874261832211,0,0,1,1,1,1,17066809600,5.85932592814535E-11,7.65462339252909E-06,17066809600,17066809600,1,5.85932592814535E-11,1,-3.20342650381492E-16,5.85932592814535E-11,1000000,0,0,0,0
1, /home/rajarshi/Desktop/jsrt_scr/img_nrrd/img_jsrt_1_112.nrrd, /home/rajarshi/Desktop/jsrt_scr/msk_nrrd/msk_jsrt_1_112.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12," {'distances': [1], 'additionalInfo': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 2, 'preCrop': False, 'resegmentRange': None, 'padDistance': 5}", {'Original': {}}, 7f166f8cefb9e67138ae68f1d36dcb0efe4553b5," (1.0, 1.0, 1.0)"," (512, 512, 1)",0.008193969726563,0,1, b97f15a2b46e727cc70a65ca5191b0306a4ecbd6," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (40, 136, 0, 472, 352, 1)",126760,1," (297.25055222467654, 330.1479646576207, 0.0)"," (297.25055222467654, 330.1479646576207, 0.0)",126760,561.128327569,126281.166667,522.745095923353,0.0478559530558,0,0.608833742367016,2.01419706892,561.128327569,0,254355.15576,318.264853055019,472,308,0,1,0.135209852859997,122780.640706848,126760,0.012593662149011,0.012593662149011,0.968607137163518,80.3135689491953,80.3135689491953,0.137904569362337,80.3135689491953,0.012593662149011,1,1,2,-3.20342650381492E-16,0,1,1,1,0,-3.20342650381492E-16,0,0,1,1,1,1,-3.20342650381492E-16,1,0,0,0,0,0,1,0,0,9.52359645243347,1,0,1353,0,0.021119571865185,1353,1,0.103313668531303,0,0,0,1,0.010559785932592,0,91.6988893888034,0.010673714105396,0.066233487332088,0,1,1,17426.7578413997,727.5,60862.8203321219,0.066233487332088,35.7862081832213,0.066233487332088,60862.8203321219,0.005739192174187,60862.8203321219,5.61210719814163,1,0.05291989004436,0,0,1,1,1,1,16068097600,6.22351211010817E-11,7.88892395077311E-06,16068097600,16068097600,1,6.22351211010817E-11,1,-3.20342650381492E-16,6.22351211010817E-11,1000000,0,0,0,0
1, /home/rajarshi/Desktop/jsrt_scr/img_nrrd/img_jsrt_1_114.nrrd, /home/rajarshi/Desktop/jsrt_scr/msk_nrrd/msk_jsrt_1_114.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12," {'distances': [1], 'additionalInfo': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 2, 'preCrop': False, 'resegmentRange': None, 'padDistance': 5}", {'Original': {}}, 6a521e1d2a632c26e53b83d2cc4b0edecfc1e68c," (1.0, 1.0, 1.0)"," (512, 512, 1)",0,0,0, a1bf30874c083064b40ee83764c6dca742708a0a," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (80, 91, 0, 432, 365, 1)",126072,1," (317.6766926835459, 283.63262262833933, 0.0)"," (317.6766926835459, 283.63262262833933, 0.0)",126072,516.062011778,125593.583333,473.753179728529,0.0479431526613,0,0.738719998883863,2.0141959491,516.062011778,0,252970.086783,349.970948400286,432,338,0,1,0.133490621003281,122129.014927978,126072,0.012594177177793,0.012594177177793,0.968724339488369,80.3116790405483,80.3116790405483,0.138513040145377,80.3116790405483,0.012594177177793,1,1,2,-3.20342650381492E-16,0,1,1,1,0,-3.20342650381492E-16,0,0,1,1,1,1,-3.20342650381492E-16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071752067868914,0,1,1,17767.6630886272,725.75,59787.5708896564,0.071752067868914,39.1169943896305,0.071752067868914,59787.5708896564,0.005756631131417,59787.5708896564,5.56816520776598,1,0.058539527889427,0,0,1,1,1,1,15894149184,6.29162334154168E-11,7.93197537914842E-06,15894149184,15894149184,1,6.29162334154168E-11,1,-3.20342650381492E-16,6.29162334154168E-11,1000000,0,0,0,0
