Labels,Case-1_Image,Case-1_Mask,Case-1_diagnostics_Versions_PyRadiomics,Case-1_diagnostics_Versions_Numpy,Case-1_diagnostics_Versions_SimpleITK,Case-1_diagnostics_Versions_PyWavelet,Case-1_diagnostics_Versions_Python,Case-1_diagnostics_Configuration_Settings,Case-1_diagnostics_Configuration_EnabledImageTypes,Case-1_diagnostics_Image-original_Hash,Case-1_diagnostics_Image-original_Spacing,Case-1_diagnostics_Image-original_Size,Case-1_diagnostics_Image-original_Mean,Case-1_diagnostics_Image-original_Minimum,Case-1_diagnostics_Image-original_Maximum,Case-1_diagnostics_Mask-original_Hash,Case-1_diagnostics_Mask-original_Spacing,Case-1_diagnostics_Mask-original_Size,Case-1_diagnostics_Mask-original_BoundingBox,Case-1_diagnostics_Mask-original_VoxelNum,Case-1_diagnostics_Mask-original_VolumeNum,Case-1_diagnostics_Mask-original_CenterOfMassIndex,Case-1_diagnostics_Mask-original_CenterOfMass,Case-1_original_shape_VoxelVolume,Case-1_original_shape_Maximum3DDiameter,Case-1_original_shape_MeshVolume,Case-1_original_shape_MajorAxisLength,Case-1_original_shape_Sphericity,Case-1_original_shape_LeastAxisLength,Case-1_original_shape_Elongation,Case-1_original_shape_SurfaceVolumeRatio,Case-1_original_shape_Maximum2DDiameterSlice,Case-1_original_shape_Flatness,Case-1_original_shape_SurfaceArea,Case-1_original_shape_MinorAxisLength,Case-1_original_shape_Maximum2DDiameterColumn,Case-1_original_shape_Maximum2DDiameterRow,Case-1_original_gldm_GrayLevelVariance,Case-1_original_gldm_HighGrayLevelEmphasis,Case-1_original_gldm_DependenceEntropy,Case-1_original_gldm_DependenceNonUniformity,Case-1_original_gldm_GrayLevelNonUniformity,Case-1_original_gldm_SmallDependenceEmphasis,Case-1_original_gldm_SmallDependenceHighGrayLevelEmphasis,Case-1_original_gldm_DependenceNonUniformityNormalized,Case-1_original_gldm_LargeDependenceEmphasis,Case-1_original_gldm_LargeDependenceLowGrayLevelEmphasis,Case-1_original_gldm_DependenceVariance,Case-1_original_gldm_LargeDependenceHighGrayLevelEmphasis,Case-1_original_gldm_SmallDependenceLowGrayLevelEmphasis,Case-1_original_gldm_LowGrayLevelEmphasis,Case-1_original_glcm_JointAverage,Case-1_original_glcm_SumAverage,Case-1_original_glcm_JointEntropy,Case-1_original_glcm_ClusterShade,Case-1_original_glcm_MaximumProbability,Case-1_original_glcm_Idmn,Case-1_original_glcm_JointEnergy,Case-1_original_glcm_Contrast,Case-1_original_glcm_DifferenceEntropy,Case-1_original_glcm_InverseVariance,Case-1_original_glcm_DifferenceVariance,Case-1_original_glcm_Idn,Case-1_original_glcm_Idm,Case-1_original_glcm_Correlation,Case-1_original_glcm_Autocorrelation,Case-1_original_glcm_SumEntropy,Case-1_original_glcm_MCC,Case-1_original_glcm_SumSquares,Case-1_original_glcm_ClusterProminence,Case-1_original_glcm_Imc2,Case-1_original_glcm_Imc1,Case-1_original_glcm_DifferenceAverage,Case-1_original_glcm_Id,Case-1_original_glcm_ClusterTendency,Case-1_original_firstorder_InterquartileRange,Case-1_original_firstorder_Skewness,Case-1_original_firstorder_Uniformity,Case-1_original_firstorder_Median,Case-1_original_firstorder_Energy,Case-1_original_firstorder_RobustMeanAbsoluteDeviation,Case-1_original_firstorder_MeanAbsoluteDeviation,Case-1_original_firstorder_TotalEnergy,Case-1_original_firstorder_Maximum,Case-1_original_firstorder_RootMeanSquared,Case-1_original_firstorder_90Percentile,Case-1_original_firstorder_Minimum,Case-1_original_firstorder_Entropy,Case-1_original_firstorder_Range,Case-1_original_firstorder_Variance,Case-1_original_firstorder_10Percentile,Case-1_original_firstorder_Kurtosis,Case-1_original_firstorder_Mean,Case-1_original_glrlm_ShortRunLowGrayLevelEmphasis,Case-1_original_glrlm_GrayLevelVariance,Case-1_original_glrlm_LowGrayLevelRunEmphasis,Case-1_original_glrlm_GrayLevelNonUniformityNormalized,Case-1_original_glrlm_RunVariance,Case-1_original_glrlm_GrayLevelNonUniformity,Case-1_original_glrlm_LongRunEmphasis,Case-1_original_glrlm_ShortRunHighGrayLevelEmphasis,Case-1_original_glrlm_RunLengthNonUniformity,Case-1_original_glrlm_ShortRunEmphasis,Case-1_original_glrlm_LongRunHighGrayLevelEmphasis,Case-1_original_glrlm_RunPercentage,Case-1_original_glrlm_LongRunLowGrayLevelEmphasis,Case-1_original_glrlm_RunEntropy,Case-1_original_glrlm_HighGrayLevelRunEmphasis,Case-1_original_glrlm_RunLengthNonUniformityNormalized,Case-1_original_glszm_GrayLevelVariance,Case-1_original_glszm_ZoneVariance,Case-1_original_glszm_GrayLevelNonUniformityNormalized,Case-1_original_glszm_SizeZoneNonUniformityNormalized,Case-1_original_glszm_SizeZoneNonUniformity,Case-1_original_glszm_GrayLevelNonUniformity,Case-1_original_glszm_LargeAreaEmphasis,Case-1_original_glszm_SmallAreaHighGrayLevelEmphasis,Case-1_original_glszm_ZonePercentage,Case-1_original_glszm_LargeAreaLowGrayLevelEmphasis,Case-1_original_glszm_LargeAreaHighGrayLevelEmphasis,Case-1_original_glszm_HighGrayLevelZoneEmphasis,Case-1_original_glszm_SmallAreaEmphasis,Case-1_original_glszm_LowGrayLevelZoneEmphasis,Case-1_original_glszm_ZoneEntropy,Case-1_original_glszm_SmallAreaLowGrayLevelEmphasis,Case-1_original_ngtdm_Coarseness,Case-1_original_ngtdm_Complexity,Case-1_original_ngtdm_Strength,Case-1_original_ngtdm_Contrast,Case-1_original_ngtdm_Busyness
0, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCNN001.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCNN001.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', 2852602d55446122d6d3ad5dc28e1f5ef5fc6b30," (1.0, 1.0, 1.0)"," (512, 512, 1)",191.3279876709,0,255, 8b97a332f7fd0ad63cb15f9909143d58aaa0cb7b," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (48, 48, 0, 443, 432, 1)",515,266," (259.04077669902915, 248.44660194174756, 0.0)"," (259.04077669902915, 248.44660194174756, 0.0)",515,543.007366433,164.75,586.778741554,0.1254558407,0,0.8519153474,7.0315558669,543.007366433,0,1158.44882907,499.8858154298,350,432,4.6750344048,43.332038835,3.8259089233,183.2252427184,125.0737864078,0.5193096009,23.0490830636,0.3557771703,4.5106796117,0.2864232547,0.7779055519,188.5242718447,0.0451432153,0.0742236147,6.1735863095,12.347172619,2.0979249805,-114.2892540715,0.4215029762,0.9985805861,0.2830391909,0.0922619048,0.3618449514,0.0922619048,0.0745819161,0.9897486772,0.9538690476,0.9918072215,43.5375,2.0056630758,1,5.4527970654,1319.2198193724,0.9906093122,-0.984587163,0.0922619048,0.9538690476,21.718926357,62,-1.0476126462,0.2428617212,212,20553219,32.2171592695,44.7192760863,20553219,245,199.7727786932,243,64,2.4098089068,181,2981.7572249977,90,2.7374094994,192.1650485437,0.0750105066,4.628510783,0.0769638559,0.2467973659,3.1253248063,111.5939732965,4.6409662346,42.1101089225,426.6659657363,0.9652865817,176.1406477701,0.8834951456,0.3023338472,2.6483852078,43.7140705197,0.921317144,4.5116047049,13.4059415039,0.2586641462,0.6494959042,179.2608695652,71.3913043478,16.8876811594,37.1283722823,0.5359223301,1.0702660497,624.0869565217,44.8985507246,0.8300865149,0.0859792519,3.3383151703,0.0757196682,1.0819327731,0.4119818919,15.8458551158,0.0042146635,0.0147222566
0, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCNN002.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCNN002.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', 97ceb5c42597f2f12c40981c50abca06bab2f399," (1.0, 1.0, 1.0)"," (512, 512, 1)",200.0851287842,0,255, ed5cee5b01bd602bdd90c7d1484051e4bb8e6da2," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (27, 32, 0, 436, 448, 1)",496,292," (232.53427419354838, 263.875, 0.0)"," (232.53427419354838, 263.875, 0.0)",496,544.008271996,147.166666667,582.6167678925,0.125239751,0,0.8939958956,7.3137275473,544.008271996,0,1076.33690405,520.8569992043,324,446,0.7941881829,8.5463709677,3.2600879806,188.7258064516,153.3266129032,0.5829973118,5.3801523297,0.3804955775,4.0120967742,1.0829973118,0.7633812435,30.9334677419,0.101585057,0.2165378584,2.4828265906,4.9656531811,1.957682041,-0.5296262047,0.4567779432,0.9974681111,0.3111488448,0.0430421114,0.2243174825,0.0430421114,0.0394890681,0.9913915777,0.9784789443,0.9693897851,7.1050632911,1.9146399296,1,0.8454825158,26.8934423557,0.9747570414,-0.8876272445,0.0430421114,0.9784789443,3.3388879517,31,-0.603662919,0.3091262357,214,21504516,13.1593401153,17.4928622529,21504516,239,208.2207459219,232,156,1.8225030682,83,428.3834384755,175.5,2.3964526431,207.189516129,0.2017771766,0.7782957649,0.2089988024,0.312346199,1.5135665908,139.487191721,2.8366306026,8.4265874638,418.0967952314,0.9688730595,23.3655981941,0.8996975806,0.7087486689,2.0631325954,8.6727166987,0.9279442979,0.6768604378,7.0475050615,0.3320432657,0.6978557287,208.6588628763,99.2809364548,9.7993311037,8.0886327009,0.6028225806,2.7221757711,77.889632107,9.2408026756,0.856670605,0.1714511334,2.6784123971,0.1381434882,0.3749055178,0.0993111792,1.8888888889,0.0024017788,0.3345978756
0, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCNN003.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCNN003.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', ae5ebe046f5e310a71f89b7d5b6d87396a4f185d," (1.0, 1.0, 1.0)"," (512, 512, 1)",168.8636856079,0,255, c6837a1d35da2e296f5ea458b040e5f719ba8278," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (24, 64, 0, 366, 352, 1)",453,262," (209.1523178807947, 244.90949227373068, 0.0)"," (209.1523178807947, 244.90949227373068, 0.0)",453,455.579850301,135.083333333,528.6094397284,0.1293858503,0,0.7902928844,7.2844497297,455.579850301,0,984.007750988,417.7562788322,299,352,2.6842389954,21.2141280353,3.7884035775,174.0066225166,105.0529801325,0.5797154771,12.6785626686,0.3841205795,4.1037527594,0.5970681849,0.7870122655,84.3090507726,0.0586066004,0.1211093716,3.9945214499,7.9890428998,2.2481795586,0.1333148256,0.4178464864,0.9984174431,0.2781388205,0.0791278468,0.3403565917,0.0791278468,0.0681228373,0.9901090192,0.9604360766,0.9699118654,18.0879422421,2.1690517118,1,2.056970849,148.4104213494,0.982748039,-0.8881985531,0.0791278468,0.9604360766,8.1487555491,77,-0.2453933339,0.2319050334,169,14052935,31.4788620616,37.4202885838,14052935,229,176.130439071,218.8,82,2.3813338442,147,1728.0600071147,118,1.7532363144,171.1545253863,0.1121032139,2.6081830516,0.1160254042,0.2299234728,1.7669200205,93.8377377517,3.1358512956,20.747984013,383.9254144864,0.9714950676,71.1472793363,0.8973509934,0.3647277635,2.593843884,21.3143480747,0.9352819852,2.362037759,7.8108014034,0.22117955,0.7201770996,193.0074626866,59.276119403,10.6679104478,19.1944899228,0.591611479,1.2260209793,244.7910447761,21.8470149254,0.8669404683,0.099418765,3.2139191629,0.0815873429,0.6574746009,0.3344288695,10.5420652441,0.0025394882,0.0480340212
0, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCNN004.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCNN004.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', e1fd0aa2e08d9fa29ee43e9035da463afd4359af," (1.0, 1.0, 1.0)"," (512, 512, 1)",189.2179450989,0,255, 0a689aac664d10796862ab332275893d9402fb1a," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (16, 48, 0, 416, 424, 1)",426,259," (204.92253521126761, 273.7464788732394, 0.0)"," (204.92253521126761, 273.7464788732394, 0.0)",426,500.275923866,121.75,569.4249828281,0.130321956,0,0.7906125391,7.4870410028,500.275923866,0,911.547242091,450.1945315021,304,413,1.0290727148,10.9530516432,3.0361926073,166.3568075117,149.8779342723,0.5955920709,5.7252217006,0.3905089378,3.9530516432,0.5313699791,0.7702616324,49.7464788732,0.1227249247,0.1755314293,3.1446496212,6.2892992424,1.526075327,-5.2424647219,0.5424558081,0.9997996795,0.413001593,0.0052083333,0.0365235625,0.0052083333,0.0050998264,0.9991319444,0.9973958333,0.9961630695,11.0183080808,1.5208669936,1,1.0496708473,34.6119203623,0.9598776357,-0.9701840442,0.0052083333,0.9973958333,4.193475056,49,-0.4128951448,0.3518261368,203,15850892,20.4939497878,24.0159359915,15850892,227,192.8954811982,219,129,1.7533794026,98,693.5835923207,152.5,1.6812384838,191.0892018779,0.1784398588,1.0336661298,0.1836829305,0.3354645982,2.2461646291,130.6431750749,3.5862545384,10.276701294,359.362078367,0.9689968095,48.2056036664,0.9019953052,0.4095450201,2.0382451056,10.6361041369,0.9267843151,1.0431938698,9.7761202727,0.2834625022,0.7157508304,187.5267175573,74.2671755725,12.4198473282,8.0049070835,0.6150234742,1.2258089483,175.0687022901,9.5687022901,0.8673380587,0.2087584818,2.8129347175,0.1858886838,0.8940188877,0.0935381691,6.7814293166,0.0010870486,0.0639769066
0, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCNN005.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCNN005.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', 9cbdeeb7db7bb28bf9690ece5c627556a7c23fda," (1.0, 1.0, 1.0)"," (512, 512, 1)",202.2131538391,0,255, f70414ae09d25a6a3775e3d8c91d3fa55165023e," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (40, 48, 0, 456, 448, 1)",506,321," (251.3201581027668, 263.4782608695652, 0.0)"," (251.3201581027668, 263.4782608695652, 0.0)",506,548.620998504,140.083333333,575.9381036705,0.1224960697,0,0.9494991921,7.6015089991,548.620998504,0,1064.84471895,546.852764142,368,447,0.9566310988,15.6561264822,3.3871193849,198.3043478261,145.5770750988,0.6178222442,10.0105401845,0.3919058257,3.7114624506,0.3653167545,0.7416300833,55.6166007905,0.0586067842,0.0972216733,3.8683909161,7.7367818323,1.9782239215,-2.5347782843,0.4252329193,0.997464017,0.3103237353,0.065935559,0.3474982909,0.065935559,0.0613339435,0.9890107402,0.9670322205,0.9454156799,15.7470302795,1.9122883625,0.972890804,0.7801574673,30.7021152078,0.9548840408,-0.7855942142,0.065935559,0.9670322205,3.0546943101,32,-0.8033751953,0.2877017294,214,22092768,14.3575014872,18.7425362058,22092768,240,208.953575796,232,131,1.9243033488,109,499.4814479214,176,2.9900543653,207.7549407115,0.0931832976,0.9433054763,0.0968373606,0.2918499796,0.824930414,133.811750661,2.0884615374,15.2111113434,421.72725292,0.9619580501,33.7254011149,0.9095849802,0.1958657542,2.1998073749,15.7735706276,0.9099305586,0.8945518935,3.7839194604,0.3048803863,0.6864395177,227.2114803625,100.915407855,6.1208459215,13.9395182243,0.6541501976,0.5578407184,100.4773413897,16.1540785498,0.8510588243,0.0952291037,2.8381986003,0.0799920639,0.2597535934,0.2755060607,2.6086956522,0.0026468054,0.2314638783
0, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCNN006.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCNN006.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', 260322c2c30ffc61eb1f42be1c1bc110d6f8bf9b," (1.0, 1.0, 1.0)"," (512, 512, 1)",172.3326835632,0,241, e851141cdba4cfd9799d354b70f0b6a9083442de," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (32, 32, 0, 416, 440, 1)",455,320," (239.52087912087913, 256.15164835164836, 0.0)"," (239.52087912087913, 256.15164835164836, 0.0)",455,518.055016383,116.75,570.5051974668,0.124624487,0,0.8802729315,7.9395357965,518.055016383,0,926.940804245,502.2002826102,328,440,1.9818089603,22.1626373626,3.5343658625,216.7230769231,102.1956043956,0.7047619048,15.015995116,0.4763144548,3.0307692308,0.2357832723,0.6299722256,73.9384615385,0.0624843644,0.0864145299,4.0564960514,8.1129921028,2.2384358603,0.4201855162,0.4154143093,0.9977218644,0.2737338408,0.0842910184,0.3746422838,0.0842910184,0.0740818649,0.9879584259,0.9578544908,0.9742739127,18.6743428807,2.1541448419,1,1.8345876095,121.3685129249,0.976713541,-0.8259587525,0.0842910184,0.9578544908,7.2540594195,54,-0.6665317333,0.2246057239,184,14042086,23.0948268466,29.0053375196,14042086,217,175.6750621817,206,94,2.2907363224,123,1100.5486970173,120.4,2.1641640939,172.5142857143,0.0848473557,1.9693993297,0.0874020509,0.2221177133,0.7243807187,94.390492111,1.9071438881,21.4091763235,401.3954209323,0.9762904502,49.5722444348,0.9313186813,0.1309286887,2.5010013663,21.8865425486,0.9438993184,1.9479376786,3.2191747063,0.2128038262,0.7825503601,259.0241691843,70.4380664653,5.1087613293,19.0093845343,0.7274725275,0.2928726083,144.4410876133,21.0060422961,0.90070888,0.0908526351,3.0538922079,0.0801848518,0.3134688254,0.4713782504,4.4123626374,0.004645999,0.1238481229
0, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCNN007.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCNN007.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', e76925dad2b572faad764bd19314447c0f96157c," (1.0, 1.0, 1.0)"," (512, 512, 1)",213.8302116394,0,255, 4784767a2c33a44e63ed28dcc471a38c8be59096," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (48, 41, 0, 335, 470, 1)",412,266," (214.78398058252426, 282.373786407767, 0.0)"," (214.78398058252426, 282.373786407767, 0.0)",412,487.028746585,115,547.5422854679,0.1316628347,0,0.7426397818,7.5530375393,487.028746585,0,868.599317017,406.626683397,310,468,0.932197898,15.5461165049,3.2302113685,176.7961165049,122.4029126214,0.6461704423,9.9151833873,0.4291167876,3.6019417476,0.3161637001,0.7481383731,56.9587378641,0.061591379,0.0933077131,3.7630366162,7.5260732323,1.5047159998,0.4342434012,0.4831439394,0.9994682401,0.4098289636,0.0138257576,0.0911425506,0.0138257576,0.0134399392,0.9976957071,0.9930871212,0.9910252563,14.9609848485,1.4908902422,1,0.7582532674,21.2282182,0.9548375157,-0.9478859577,0.0138257576,0.9930871212,3.0191873119,40,-0.3515141443,0.2970944481,205.5,17765922,15.3004790245,19.0115703648,17765922,241,207.6563745781,233.9,137,1.8651375478,104,494.9572297106,179,2.4956714978,206.4611650485,0.0921095138,0.9316481607,0.0940752458,0.2970173621,1.6246892867,111.7928560166,2.8632800638,15.199336236,360.8680470818,0.9813638388,49.1861803078,0.9138349515,0.2244325404,2.0294413368,15.4937000559,0.9556093784,0.9399862826,7.715994513,0.2925925926,0.7844718793,211.8074074074,79,10.0444444444,13.8314495072,0.6553398058,0.7360452675,177.2037037037,15.3518518519,0.9034069276,0.0966893004,2.532192192,0.0863803277,0.7450271248,0.1017463865,7.2184466019,0.0011313081,0.0822916667
0, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCNN008.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCNN008.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', adb3fa1d24dc1b977bddf4c3569da61dabd26f61," (1.0, 1.0, 1.0)"," (512, 512, 1)",203.1945915222,0,255, 6598241de8232250c9240d77a7b1b741e8f8edef," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (32, 48, 0, 406, 448, 1)",403,268," (245.6848635235732, 293.454094292804, 0.0)"," (245.6848635235732, 293.454094292804, 0.0)",403,531.415091995,108.166666667,605.6613206753,0.1309989233,0,0.7880841462,7.7479221715,531.415091995,0,838.066914886,477.3120848164,341,446,1.1425352043,25.7717121588,3.1660832886,180.7568238213,124.6923076923,0.6742486904,16.947339399,0.4485280988,3.317617866,0.1520119934,0.692092187,89.6327543424,0.0386201483,0.0532306314,5.1683021521,10.3366043042,1.7465890267,-5.2697716497,0.4863964294,0.9980658391,0.3894502384,0.0715639521,0.3215851129,0.0715639521,0.0625114684,0.9897765783,0.964218024,0.9557830717,27.6611029592,1.6750250746,0.9924635445,0.8629447911,35.6575519626,0.9564566494,-0.8940381239,0.0715639521,0.964218024,3.3802152123,26,-1.3399118386,0.3094101928,220,18247836,11.9834628868,19.0192908028,18247836,240,212.79095393,236,124,1.9162988279,116,609.1222284479,170,4.1871966727,211.3548387097,0.0530412085,1.1648847337,0.0541210031,0.3115734915,0.968648028,115.6325917505,2.1753564922,25.0877782568,354.1896997669,0.9788172365,56.2107637087,0.9224565757,0.1065817683,2.0965515409,25.6390459133,0.9499862734,1.2440349878,4.4920682159,0.320014492,0.781895347,217.3669064748,88.964028777,6.5935251799,22.4717038869,0.6898263027,0.3041356914,172.4388489209,25.035971223,0.9003643335,0.0576848521,2.6096097023,0.0525473315,0.3213716108,0.527445562,4.5083088954,0.0031185824,0.0925871234
0, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCNN009.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCNN009.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', 3d6f3af40cd9321d697bb03742ae3bddf48f2d9f," (1.0, 1.0, 1.0)"," (512, 512, 1)",172.6227836609,0,252, be5be5b76ef18a845bf19b8cd7fde5b39f712c75," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (24, 88, 0, 437, 368, 1)",654,217," (234.61467889908258, 299.217125382263, 0.0)"," (234.61467889908258, 299.217125382263, 0.0)",654,515.558920008,249.583333333,548.3541765909,0.1196619977,0,0.8338290629,6.4188320935,515.558920008,0,1602.03351,457.2336492169,375,368,2.3267799194,21.4908256881,3.7770480279,266.9174311927,138.9143730887,0.3849813116,7.6368501529,0.4081306287,5.8929663609,0.6089449455,0.7579608899,132.5642201835,0.0459573603,0.1092844921,4.5666572664,9.1333145328,2.1326663813,-7.7699641139,0.4307160315,0.9978049311,0.3300863875,0.1097534445,0.4080917829,0.1097534445,0.0861350723,0.9862808194,0.9451232777,0.9565449989,22.5565304971,2.0229129368,0.9978834432,1.6337324525,106.0437428141,0.9587868278,-0.8259133696,0.1097534445,0.9451232777,6.4251763654,65,-0.5007873799,0.2151988703,183,20158687,26.6620319689,33.0826389473,20158687,225,175.5667406661,215,89,2.3600926859,136,1436.5993533092,116,1.967506652,171.4266055046,0.1063258363,2.3282036921,0.1109389738,0.208002173,5.8214252098,115.5619134455,7.9585124111,20.1891395757,520.5385893351,0.9580625761,189.372514479,0.8417431193,0.7255854351,2.715063185,21.0800350011,0.9131400684,2.4025412786,27.1088996402,0.1944697922,0.5923623905,142.7593360996,46.867219917,34.4730290456,14.9574875305,0.3685015291,3.0547950951,827.265560166,19.4481327801,0.7882603719,0.1211773506,3.7827150345,0.0984069991,0.2083797993,0.7532207166,3.2347094801,0.0047436899,0.1475136304
0, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCNN010.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCNN010.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', f60c09585939bd8c83202ca74b4fc009b109c6cb," (1.0, 1.0, 1.0)"," (512, 512, 1)",205.9634780884,0,255, fc2043aa61acc990627a10ae79a8fd50a69ca404," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (48, 56, 0, 440, 432, 1)",470,302," (248.68936170212766, 278.6936170212766, 0.0)"," (248.68936170212766, 278.6936170212766, 0.0)",470,538.347471435,129.25,577.3117250954,0.1255138656,0,0.8569825747,7.6204783789,538.347471435,0,984.94683047,494.7460885727,351,431,2.7278451788,50.6319148936,3.2786164222,196.5191489362,156.6893617021,0.6384160757,32.775177305,0.4181258488,3.6,0.3347551171,0.7316613852,179.8744680851,0.0313103844,0.0653123311,6.7439393939,13.4878787879,1.916263133,-55.048510741,0.4541666667,0.9988927739,0.3249334252,0.071969697,0.3213571699,0.071969697,0.0627295684,0.992003367,0.9640151515,0.962630375,47.8136363636,1.8442934361,1,2.3369685491,624.9298225173,0.9718888619,-0.9038781356,0.071969697,0.9640151515,9.2759044995,29.75,-2.3158765821,0.3333816206,222,21741294,13.706095463,26.6050882752,21741294,247,215.0768986675,243,71,1.9255410537,176,1569.911471254,174.9,8.2531221418,211.3957446809,0.059425917,2.5746948691,0.0608650604,0.3340158724,2.5344269023,143.5280541817,3.7956897386,49.6321039031,406.8583932892,0.9763857718,214.1371508452,0.9132978723,0.2483511466,2.1089376704,50.7373149242,0.9438706618,2.0778799123,11.2428318435,0.3362076235,0.7538792376,232.1948051948,103.5519480519,13.5714285714,45.8367594514,0.6553191489,0.8833972515,783.6331168831,51.1688311688,0.8878252244,0.0464754414,2.6142142866,0.0398302506,0.906460945,0.3537382818,31.6352583587,0.0014509815,0.0140858462
